750930,793.9,804.4,789.7,793.9
751001,784.2,799.4,780.5,784.2
751002,794.6,799.3,781.7,794.6
751003,813.2,816.1,794.7,813.2
751004,813.2,813.2,813.2,813.2
751005,813.2,813.2,813.2,813.2
751006,819.7,826.8,811.3,819.7
751007,816.5,821.8,806.1,816.5
751008,823.9,829.4,809.8,823.9
751009,824.5,834.9,817.3,824.5
751010,823.9,832.6,817.1,823.9
751011,823.9,823.9,823.9,823.9
751012,823.9,823.9,823.9,823.9
751013,837.8,838.9,818.5,837.8
751014,835.2,852.4,830.1,835.2
751015,837.2,843.9,828,837.2
751016,837.9,851.5,833.6,837.9
751017,832.2,841.2,824.5,832.2
751018,832.2,832.2,832.2,832.2
751019,832.2,832.2,832.2,832.2
751020,842.3,844.1,828.2,842.3
751021,846.8,855.7,841.2,846.8
751022,849.6,855.1,840.4,849.6
751023,855.2,859.6,844.5,855.2
751024,840.5,857.8,837.2,840.5
751025,840.5,840.5,840.5,840.5
751026,840.5,840.5,840.5,840.5
751027,838.5,845.2,831.3,838.5
751028,851.5,853.7,837.5,851.5
751029,838.6,850.8,834.9,838.6
751030,837.4,847.3,832.9,837.4
751031,836,842.5,829.9,836
751101,836,836,836,836
751102,836,836,836,836
751103,825.7,836.8,822.3,825.7
751104,830.1,834.1,821.1,830.1
751105,836.3,843.9,829.5,836.3
751106,840.9,845.4,827.9,840.9
751107,835.8,843.8,830.3,835.8
751108,835.8,835.8,835.8,835.8
751109,835.8,835.8,835.8,835.8
751110,835.5,841,824.6,835.5
751111,838.6,843.3,831.6,838.6
751112,852.3,855.6,838.4,852.3
751113,851.2,863.1,848.5,851.2
751114,853.7,857.9,845.3,853.7
751115,853.7,853.7,853.7,853.7
751116,853.7,853.7,853.7,853.7
751117,856.7,862.6,847.6,856.7
751118,855.2,865.8,851.8,855.2
751119,848.2,857.5,842.3,848.2
751120,843.5,853.4,838.9,843.5
751121,840.8,848.4,834.6,840.8
751122,840.8,840.8,840.8,840.8
751123,840.8,840.8,840.8,840.8
751124,845.6,849.1,833.8,845.6
751125,855.4,859.1,845.6,855.4
751126,858.6,863.9,851.1,858.6
751127,858.6,858.6,858.6,858.6
751128,860.7,865.2,854.1,860.7
751129,860.7,860.7,860.7,860.7
751130,860.7,860.7,860.7,860.7
751201,856.3,865.9,853,856.3
751202,843.2,856.7,841.7,843.2
751203,825.5,836.7,822.1,825.5
751204,829.1,833.7,818.2,829.1
751205,818.8,833.6,816.9,818.8
751206,818.8,818.8,818.8,818.8
751207,818.8,818.8,818.8,818.8
751208,821.6,826.4,812.8,821.6
751209,824.2,827.5,814.5,824.2
751210,833.9,835.7,820.9,833.9
751211,832.7,840.1,828.9,832.7
751212,832.8,836.7,825.5,832.8
751213,832.8,832.8,832.8,832.8
751214,832.8,832.8,832.8,832.8
751215,836.6,841.2,828.7,836.6
751216,844.3,849.7,833.9,844.3
751217,846.3,852.2,840.4,846.3
751218,852.1,857.1,843.1,852.1
751219,844.4,854.3,841.4,844.4
751220,844.4,844.4,844.4,844.4
751221,844.4,844.4,844.4,844.4
751222,838.6,847.3,835.3,838.6
751223,843.8,847.8,833.4,843.8
751224,851.9,854.9,845,851.9
751225,851.9,851.9,851.9,851.9
751226,859.8,860.9,850.2,859.8
751227,859.8,859.8,859.8,859.8
751228,859.8,859.8,859.8,859.8
751229,856.7,866.1,853.6,856.7
751230,852.4,860.8,847.1,852.4
751231,852.4,859.7,848.7,852.4
760101,852.4,852.4,852.4,852.4
760102,858.7,860.4,848.6,858.7
760103,858.7,858.7,858.7,858.7
760104,858.7,858.7,858.7,858.7
760105,877.8,879.8,858.6,877.8
760106,890.8,895,878.7,890.8
760107,898.7,908.7,886.4,898.7
760108,907.9,916.6,893.9,907.9
760109,911.1,916.9,903.7,911.1
760110,911.1,911.1,911.1,911.1
760111,911.1,911.1,911.1,911.1
760112,922.4,925.9,905.4,922.4
760113,912.9,930.2,909.4,912.9
760114,929.6,932.6,908.2,929.6
760115,924.5,940.3,921.2,924.5
760116,929.6,935.2,917.9,929.6
760117,929.6,929.6,929.6,929.6
760118,929.6,929.6,929.6,929.6
760119,943.7,946.1,923.8,943.7
760120,949.9,954,935.8,949.9
760121,946.2,954.9,934.4,946.2
760122,943.5,949.6,933.9,943.5
760123,953.9,958.4,940.6,953.9
760124,953.9,953.9,953.9,953.9
760125,953.9,953.9,953.9,953.9
760126,961.5,969.2,953.9,961.5
760127,957.8,976.2,950.8,957.8
760128,951.4,963.1,942.4,951.4
760129,968.8,970.8,948.1,968.8
760130,975.3,985.9,966.1,975.3
760131,975.3,975.3,975.3,975.3
760201,975.3,975.3,975.3,975.3
760202,971.4,976.5,962.1,971.4
760203,972.6,979.7,960.8,972.6
760204,976.6,981.7,966.9,976.6
760205,964.8,980.7,961.9,964.8
760206,954.9,965.6,948.8,954.9
760207,954.9,954.9,954.9,954.9
760208,954.9,954.9,954.9,954.9
760209,957.2,967.2,948.4,957.2
760210,968.8,971.7,953.1,968.8
760211,971.9,980.2,965.8,971.9
760212,966.8,978.1,963,966.8
760213,958.4,969,953.6,958.4
760214,958.4,958.4,958.4,958.4
760215,958.4,958.4,958.4,958.4
760216,958.4,958.4,958.4,958.4
760217,950.6,963.5,946.6,950.6
760218,960.1,965.7,946.2,960.1
760219,975.8,979.9,961.7,975.8
760220,987.8,996.9,977.8,987.8
760221,987.8,987.8,987.8,987.8
760222,987.8,987.8,987.8,987.8
760223,985.3,993.4,977.3,985.3
760224,993.6,1001.7,983,993.6
760225,994.6,1002.8,983.4,994.6
760226,978.8,1000.9,976,978.8
760227,972.6,980.7,962.3,972.6
760228,972.6,972.6,972.6,972.6
760229,972.6,972.6,972.6,972.6
760301,975.4,981.2,964.2,975.4
760302,985.1,991.1,974.3,985.1
760303,978.8,988.9,973,978.8
760304,970.6,984.3,967.2,970.6
760305,972.9,981,965.4,972.9
760306,972.9,972.9,972.9,972.9
760307,972.9,972.9,972.9,972.9
760308,988.7,991.7,973.1,988.7
760309,993.7,1005.7,987.9,993.7
760310,995.3,1003.2,987.2,995.3
760311,1003.3,1008.4,992.8,1003.3
760312,987.6,1006.6,984.5,987.6
760313,987.6,987.6,987.6,987.6
760314,987.6,987.6,987.6,987.6
760315,974.5,986.9,969.7,974.5
760316,983.5,986.6,970.1,983.5
760317,986,995.6,981,986
760318,979.9,988.9,971.4,979.9
760319,978.9,985.4,970.8,978.9
760320,978.9,978.9,978.9,978.9
760321,978.9,978.9,978.9,978.9
760322,982.3,988.3,977.6,982.3
760323,995.4,997,978.1,995.4
760324,1009.2,1018,1001.7,1009.2
760325,1002.1,1014.7,997.7,1002.1
760326,1003.5,1009.7,997.6,1003.5
760327,1003.5,1003.5,1003.5,1003.5
760328,1003.5,1003.5,1003.5,1003.5
760329,997.4,1007.4,993.8,997.4
760330,992.1,1000.3,985,992.1
760331,999.5,1000.8,988.4,999.5
760401,994.1,1003.3,987.7,994.1
760402,991.6,996.5,982.1,991.6
760403,991.6,991.6,991.6,991.6
760404,991.6,991.6,991.6,991.6
760405,1004.1,1008.7,993,1004.1
760406,1001.7,1015.4,998.9,1001.7
760407,986.2,1004.8,983.1,986.2
760408,977.1,987.8,968.9,977.1
760409,968.3,981.6,964.3,968.3
760410,968.3,968.3,968.3,968.3
760411,968.3,968.3,968.3,968.3
760412,971.3,978.9,963,971.3
760413,984.3,985.9,969.5,984.3
760414,974.7,990.2,972.8,974.7
760415,980.5,984.8,969.3,980.5
760416,988.1,991.2,979.2,988.1
760417,988.1,988.1,988.1,988.1
760418,988.1,988.1,988.1,988.1
760419,988.1,991.2,979.2,988.1
760420,1003.5,1009.2,998.5,1003.5
760421,1011,1016.9,1000.3,1011
760422,1007.7,1017.7,1003.7,1007.7
760423,1000.7,1008.9,995.4,1000.7
760424,1000.7,1000.7,1000.7,1000.7
760425,1000.7,1000.7,1000.7,1000.7
760426,1002.8,1005.2,991,1002.8
760427,995.5,1008.4,993.2,995.5
760428,1000.7,1002.4,987.1,1000.7
760429,1002.1,1010.4,996.6,1002.1
760430,996.9,1007,993.3,996.9
760501,996.9,996.9,996.9,996.9
760502,996.9,996.9,996.9,996.9
760503,990.3,995.8,981.7,990.3
760504,993.7,998,982.2,993.7
760505,986.5,997.1,982.5,986.5
760506,989.5,995.4,981.5,989.5
760507,996.2,999.5,984.9,996.2
760508,996.2,996.2,996.2,996.2
760509,996.2,996.2,996.2,996.2
760510,1007.5,1010.4,994.1,1007.5
760511,1006.6,1015.8,1001.4,1006.6
760512,1005.7,1012.5,999.5,1005.7
760513,1001.1,1008.7,997.5,1001.1
760514,992.6,1000.2,988.7,992.6
760515,992.6,992.6,992.6,992.6
760516,992.6,992.6,992.6,992.6
760517,987.6,993.5,982.1,987.6
760518,989.5,994.8,984.4,989.5
760519,988.9,996.1,983.9,988.9
760520,997.3,1001.1,985.8,997.3
760521,990.8,999,986.4,990.8
760522,990.8,990.8,990.8,990.8
760523,990.8,990.8,990.8,990.8
760524,971.5,988.8,969,971.5
760525,971.7,976.9,961.9,971.7
760526,968.6,976.4,963.5,968.6
760527,975.2,978.6,962.9,975.2
760528,975.2,978.6,961.9,975.2
760529,975.2,975.2,975.2,975.2
760530,975.2,975.2,975.2,975.2
760531,975.2,975.2,975.2,975.2
760601,973.1,981.3,969.3,973.1
760602,975.9,979.4,968.6,975.9
760603,973.8,983.1,971,973.8
760604,963.9,973.9,961.3,963.9
760605,963.9,963.9,963.9,963.9
760606,963.9,963.9,963.9,963.9
760607,958.1,965.6,951.7,958.1
760608,959.9,968.5,956.5,959.9
760609,958.1,965.5,954.9,958.1
760610,964.4,967.9,956.1,964.4
760611,978.8,980.5,963.9,978.8
760612,978.8,978.8,978.8,978.8
760613,978.8,978.8,978.8,978.8
760614,991.2,995.2,979.8,991.2
760615,985.9,994.2,981.4,985.9
760616,988.6,995.7,979.9,988.6
760617,1003.2,1007.9,988.4,1003.2
760618,1001.9,1012.9,996.9,1001.9
760619,1001.9,1001.9,1001.9,1001.9
760620,1001.9,1001.9,1001.9,1001.9
760621,1007.6,1010.9,997.5,1007.6
760622,997.6,1011.9,995.7,997.6
760623,996.6,1002.1,987.2,996.6
760624,1003.8,1009.1,994.5,1003.8
760625,999.8,1008.4,995.6,999.8
760626,999.8,999.8,999.8,999.8
760627,999.8,999.8,999.8,999.8
760628,997.4,1006.3,993.5,997.4
760629,1000.7,1004.5,992.5,1000.7
760630,1002.8,1011.8,995.9,1002.8
760701,994.8,1009,990.3,994.8
760702,999.8,1003.9,991,999.8
760703,999.8,999.8,999.8,999.8
760704,999.8,999.8,999.8,999.8
760705,999.8,999.8,999.8,999.8
760706,991.8,1003.9,989.2,991.8
760707,991.2,994.4,982.6,991.2
760708,991.9,998.9,987.2,991.9
760709,1003.1,1007.5,989.6,1003.1
760710,1003.1,1003.1,1003.1,1003.1
760711,1003.1,1003.1,1003.1,1003.1
760712,1011.2,1015.7,998.9,1011.2
760713,1006.1,1017.9,1001.6,1006.1
760714,1005.2,1012.2,997.9,1005.2
760715,997.5,1006.8,993.2,997.5
760716,993.2,997.3,985.4,993.2
760717,993.2,993.2,993.2,993.2
760718,993.2,993.2,993.2,993.2
760719,990.8,999.1,986.1,990.8
760720,988.3,994.4,983.1,988.3
760721,989.4,996.8,984.2,989.4
760722,991.1,995.9,982.9,991.1
760723,990.9,997.7,985.4,990.9
760724,990.9,990.9,990.9,990.9
760725,990.9,990.9,990.9,990.9
760726,991.5,997.2,985.9,991.5
760727,984.1,994.9,981.9,984.1
760728,981.3,984.9,974.7,981.3
760729,979.3,985.7,974.2,979.3
760730,984.7,987.9,974.7,984.7
760731,984.7,984.7,984.7,984.7
760801,984.7,984.7,984.7,984.7
760802,982.3,988.9,977.4,982.3
760803,990.3,992.9,978.7,990.3
760804,992.3,998.7,986.4,992.3
760805,986.7,995.8,983.3,986.7
760806,986,989.9,978.7,986
760807,986,986,986,986
760808,986,986,986,986
760809,983.5,987.5,979.1,983.5
760810,993.4,995.7,981.1,993.4
760811,986.8,1000,984.5,986.8
760812,987.1,992.1,979.2,987.1
760813,991.2,994.4,983.1,991.2
760814,991.2,991.2,991.2,991.2
760815,991.2,991.2,991.2,991.2
760816,992.8,997.5,986.9,992.8
760817,999.3,1002.4,990.4,999.3
760818,995,1004.7,992.6,995
760819,983.9,995.8,979.3,983.9
760820,974.1,982.6,970.9,974.1
760821,974.1,974.1,974.1,974.1
760822,974.1,974.1,974.1,974.1
760823,971.5,975.7,962.2,971.5
760824,962.9,977.1,960.8,962.9
760825,970.8,973.8,956.4,970.8
760826,960.4,975.9,958.3,960.4
760827,963.9,967.5,954.1,963.9
760828,963.9,963.9,963.9,963.9
760829,963.9,963.9,963.9,963.9
760830,968.9,972.9,961.4,968.9
760831,973.7,979.9,966.8,973.7
760901,985.9,987.9,971.2,985.9
760902,984.8,993.1,980.1,984.8
760903,989.1,991.2,979.2,989.1
760904,989.1,989.1,989.1,989.1
760905,989.1,989.1,989.1,989.1
760906,989.1,989.1,989.1,989.1
760907,996.6,998.7,985.1,996.6
760908,992.9,1001.4,987.9,992.9
760909,986.9,993.4,983.1,986.9
760910,988.4,991.9,981.1,988.4
760911,988.4,988.4,988.4,988.4
760912,988.4,988.4,988.4,988.4
760913,983.3,994,980.3,983.3
760914,978.6,983.9,973.6,978.6
760915,979.3,983.9,971.2,979.3
760916,987.9,989.4,974.8,987.9
760917,995.1,1000.5,986.6,995.1
760918,995.1,995.1,995.1,995.1
760919,995.1,995.1,995.1,995.1
760920,994.5,1002.7,990.7,994.5
760921,1014.8,1016.5,993.6,1014.8
760922,1014.1,1026.3,1009.6,1014.1
760923,1010.8,1019.8,1005.3,1010.8
760924,1009.3,1014.1,1001.8,1009.3
760925,1009.3,1009.3,1009.3,1009.3
760926,1009.3,1009.3,1009.3,1009.3
760927,1013.1,1016.5,1004.4,1013.1
760928,994.9,1014.4,992.1,994.9
760929,991.2,1001.3,985.5,991.2
760930,991.2,995.8,983.8,991.2
761001,979.9,995.6,974.4,979.9
761002,979.9,979.9,979.9,979.9
761003,979.9,979.9,979.9,979.9
761004,977.9,983.2,971.8,977.9
761005,966.8,979.9,960.7,966.8
761006,959.7,968.3,948.9,959.7
761007,965.1,968.5,951.7,965.1
761008,952.4,969.3,949.7,952.4
761009,952.4,952.4,952.4,952.4
761010,952.4,952.4,952.4,952.4
761011,940.8,948.9,934.3,940.8
761012,932.4,946.3,928.3,932.4
761013,948.3,950.4,932,948.3
761014,935.9,947.6,931,935.9
761015,937,941.7,928.3,937
761016,937,937,937,937
761017,937,937,937,937
761018,946.6,950.1,936.6,946.6
761019,949.9,953.9,938.7,949.9
761020,954.9,958.9,944.4,954.9
761021,944.9,960.8,942.7,944.9
761022,938.8,946.6,932.3,938.8
761023,938.8,938.8,938.8,938.8
761024,938.8,938.8,938.8,938.8
761025,938,942.7,932.5,938
761026,948.1,951.6,937.2,948.1
761027,956.1,959.8,944.6,956.1
761028,952.6,962.4,948.7,952.6
761029,964.9,966.3,947.5,964.9
761030,964.9,964.9,964.9,964.9
761031,964.9,964.9,964.9,964.9
761101,966.1,972,957.6,966.1
761102,966.1,966.1,966.1,966.1
761103,956.5,960.4,944.7,956.5
761104,960.4,967.8,951.3,960.4
761105,943.1,962.9,940.2,943.1
761106,943.1,943.1,943.1,943.1
761107,943.1,943.1,943.1,943.1
761108,933.7,941.4,928.9,933.7
761109,930.8,939.3,924.5,930.8
761110,924,936.9,917.9,924
761111,931.4,932.9,917.9,931.4
761112,927.7,933.9,920.2,927.7
761113,927.7,927.7,927.7,927.7
761114,927.7,927.7,927.7,927.7
761115,935.4,937.3,921.6,935.4
761116,935.3,946.7,931.8,935.3
761117,938,943.9,930.4,938
761118,950.1,953.5,935.5,950.1
761119,948.8,957.9,942.5,948.8
761120,948.8,948.8,948.8,948.8
761121,948.8,948.8,948.8,948.8
761122,955.9,959.9,945.8,955.9
761123,949.3,958.9,945.9,949.3
761124,950.9,956.2,941.7,950.9
761125,950.9,950.9,950.9,950.9
761126,956.6,959.3,947.9,956.6
761127,956.6,956.6,956.6,956.6
761128,956.6,956.6,956.6,956.6
761129,950.1,959.9,947.1,950.1
761130,947.2,952.1,941.4,947.2
761201,949.4,954.1,942.2,949.4
761202,946.6,956.6,944.1,946.6
761203,950.6,956.3,943.1,950.6
761204,950.6,950.6,950.6,950.6
761205,950.6,950.6,950.6,950.6
761206,961.8,966.6,948.7,961.8
761207,960.7,968.7,957,960.7
761208,963.3,966,953.5,963.3
761209,970.7,976.3,962.4,970.7
761210,973.2,978.3,965.6,973.2
761211,973.2,973.2,973.2,973.2
761212,973.2,973.2,973.2,973.2
761213,974.2,980.1,967.5,974.2
761214,980.6,983.1,966.9,980.6
761215,983.8,989.1,974.8,983.8
761216,981.3,988.2,973.9,981.3
761217,979.1,990.5,976.2,979.1
761218,979.1,979.1,979.1,979.1
761219,979.1,979.1,979.1,979.1
761220,972.4,981.9,969,972.4
761221,978.4,981.1,966.2,978.4
761222,984.5,993.4,977.7,984.5
761223,985.6,991.6,978.5,985.6
761224,996.1,997.9,982.7,996.1
761225,996.1,996.1,996.1,996.1
761226,996.1,996.1,996.1,996.1
761227,996.1,997.9,982.7,996.1
761228,1000.1,1006.8,992.8,1000.1
761229,994.9,1003.5,990.9,994.9
761230,999.1,1005.5,991.7,999.1
761231,1004.7,1006.3,997.3,1004.7
770101,1004.7,1004.7,1004.7,1004.7
770102,1004.7,1004.7,1004.7,1004.7
770103,999.8,1007.8,994.2,999.8
770104,987.9,1002,985.7,987.9
770105,978.1,990.7,974.1,978.1
770106,979.9,989.1,974.1,979.9
770107,983.1,987,975.4,983.1
770108,983.1,983.1,983.1,983.1
